Time,Track ID,Type,x [m],y [m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2]
8.008012,64,1,746754.65,3150600.68,35.1661,-1.8906,0.8773
8.008012,47,1,746866.51,3150509.61,29.7122,0.6023,-0.2971
8.008012,55,3,746830.57,3150569.85,25.5513,-1.2588,1.6217
8.008012,16,1,746766.69,3150532.36,0.0128,0.0313,-0.0719
8.008012,2,2,746842.44,3150552.27,19.7855,0.0902,0.0579
8.008012,17,1,746813.85,3150510.43,18.3529,0.711,0.7882
8.008012,28,3,746785.4,3150517.04,30.1723,-0.546,1.3964
8.008012,20,8,746822.91,3150505.03,17.0874,0.3098,-0.1905
8.008012,29,3,746769.63,3150541.51,22.8708,-0.128,-0.1241
8.008012,54,3,746798.66,3150581.32,27.8426,0.2216,-0.5401
8.008012,42,3,746810.61,3150497.85,0.0148,0.0138,-0.0515
8.008012,61,1,746857.49,3150490.82,24.3996,-2.5974,0.7208
8.208213,45,3,746841.08,3150558.82,11.5032,-8.8015,-0.011
8.208213,58,1,746838.04,3150527.84,20.2691,-1.0645,1.019
8.208213,8,1,746802.68,3150577.48,13.0521,-0.6581,-0.2345
8.208213,34,3,746779.73,3150529.38,11.6881,-0.0377,0.1599
8.208213,55,3,746831.55,3150568.86,24.6624,-1.1818,1.4411
8.208213,16,1,746766.69,3150532.36,0.0134,-0.0009,-0.0311
8.208213,5,1,746818.29,3150574.79,13.1699,0.665,0.2927
8.208213,37,2,746818.33,3150510.11,15.4585,0.4754,0.5911
8.208213,42,3,746810.61,3150497.85,0.0139,0.0103,-0.1015
8.208213,65,3,746868.22,3150480.33,29.8294,-0.3742,0.0503
8.208213,7,1,746752.73,3150571.28,31.2188,0.6123,-0.7657
8.208213,3,1,746843.49,3150498.15,13.3176,0.6592,-0.2411
8.208213,66,1,746843.33,3150542.35,8.9667,0.0351,-0.0855
8.208213,48,1,746874.02,3150500.14,30.3984,-4.6992,0.976
8.208213,59,1,746848.51,3150565.06,14.3733,-0.8103,-0.1082
8.208213,54,3,746800.22,3150581.03,27.836,-0.2518,-0.6374
8.208213,13,1,746845.64,3150537.03,19.0312,0.739,0.6351
8.208213,18,1,746811.57,3150575.34,11.8707,-0.3143,0.1367
8.208213,41,3,746805.66,3150501.41,26.5365,1.1585,0.5201
8.208213,60,1,746858.79,3150485.84,21.2317,-0.8749,0.0498
8.208213,44,1,746846.49,3150553.08,7.3713,0.204,0.111
8.208213,43,1,746774.46,3150530.38,16.5566,0.3665,0.1082
8.208213,53,1,746835.13,3150521.2,17.4892,-0.2379,0.6594
8.208213,61,1,746856.49,3150491.68,22.5045,-2.6928,0.4824
8.208213,40,3,746806.98,3150503.22,23.5239,0.925,0.2485
8.208213,30,3,746798.44,3150573.51,14.4723,-0.9252,0.5801
8.208213,29,3,746769.17,3150542.69,22.7808,-0.114,-0.2636
8.208213,20,8,746821.96,3150505.11,17.2866,0.2416,-0.1846
8.208213,23,3,746765.3,3150538.98,0.0144,0.0031,-0.1154
8.208213,17,1,746812.83,3150510.26,18.8753,0.7211,0.8066
8.208213,63,3,746785.11,3150585.34,19.1878,0.4019,0.098
8.208213,57,4,746769.36,3150584.98,15.9548,0.5131,-0.3849
8.208213,64,1,746756.18,3150599.59,33.6261,-2.363,0.832
8.208213,10,1,746831.39,3150564.6,3.9209,-0.2853,0.0037
8.208213,22,1,746778.84,3150554.17,23.1748,-0.3589,0.9835
8.208213,50,3,746835.75,3150499.41,16.9247,0.7363,-1.0203
8.208213,51,1,746834.28,3150505.86,16.4037,-0.1032,-0.2756
8.208213,26,4,746802.11,3150509.62,19.0379,-0.0255,0.5727
8.208213,14,1,746838.26,3150558.52,5.36,-0.3597,0.3607
